gb|JANIXO010000004.1|-|7458-8609|ADC-322 [Acinetobacter baumannii]	gb|MDC4290945.1|+|ADC-322 [Acinetobacter baumannii]
gb|JANIXZ010000001.1|-|356427-357578|ADC-323 [Acinetobacter baumannii]	gb|MDC4357889.1|+|ADC-323 [Acinetobacter baumannii]
gb|JAOYRN010000002.1|+|16795-17946|ADC-324 [Acinetobacter baumannii]	gb|MDC5633961.1|+|ADC-324 [Acinetobacter baumannii]
gb|JANIZX010000006.1|-|38473-39624|ADC-325 [Acinetobacter baumannii]	gb|MDC4671831.1|+|ADC-325 [Acinetobacter baumannii]
gb|JAOXAC010000001.1|+|1143372-1144523|ADC-326 [Acinetobacter baumannii]	gb|MDC5297294.1|+|ADC-326 [Acinetobacter baumannii]
gb|JANIYJ010000001.1|+|544773-545924|ADC-327 [Acinetobacter baumannii]	gb|MDC4416129.1|+|ADC-327 [Acinetobacter baumannii]
gb|JAOWXP010000001.1|-|164167-165318|ADC-328 [Acinetobacter baumannii]	gb|MDC4995114.1|+|ADC-328 [Acinetobacter baumannii]
gb|JANJCJ010000001.1|-|350347-351498|ADC-329 [Acinetobacter baumannii]	gb|MDC5109664.1|+|ADC-329 [Acinetobacter baumannii]
gb|JAOVSX010000002.1|-|284111-285262|ADC-330 [Acinetobacter baumannii]	gb|MDC5665782.1|+|ADC-330 [Acinetobacter baumannii]
gb|JAOWUO010000003.1|-|7549-8700|ADC-331 [Acinetobacter baumannii]	gb|MDC4333491.1|+|ADC-331 [Acinetobacter baumannii]
gb|JANJDG010000058.1|+|18818-19969|ADC-332 [Acinetobacter baumannii]	gb|MDC5390807.1|+|ADC-332 [Acinetobacter baumannii]
gb|JANJAT010000001.1|+|146310-147461|ADC-333 [Acinetobacter baumannii]	gb|MDC4787251.1|+|ADC-333 [Acinetobacter baumannii]
gb|OR102459.1|+|1-1152|ADC-334 [Acinetobacter nosocomialis]	gb|WIU89416.1|+|ADC-334 [Acinetobacter nosocomialis]
gb|OR102460.1|+|1-1152|ADC-335 [Acinetobacter seifertii]	gb|WIU89417.1|+|ADC-335 [Acinetobacter seifertii]
gb|OR232962.1|+|1-1152|ADC-336 [Acinetobacter baumannii]	gb|WKB14824.1|+|ADC-336 [Acinetobacter baumannii]
gb|OR232963.1|+|1-1155|ADC-337 [Acinetobacter baumannii]	gb|WKB14825.1|+|ADC-337 [Acinetobacter baumannii]
gb|OR367331.1|+|1-1152|ADC-338 [Acinetobacter baumannii]	gb|WLF01974.1|+|ADC-338 [Acinetobacter baumannii]
gb|OR367332.1|+|1-1167|ADC-339 [Acinetobacter baumannii]	gb|WLF01975.1|+|ADC-339 [Acinetobacter baumannii]
gb|OR367333.1|+|1-1170|ADC-340 [Acinetobacter baumannii]	gb|WLF01976.1|+|ADC-340 [Acinetobacter baumannii]
gb|OR367334.1|+|1-1152|ADC-341 [Acinetobacter baumannii]	gb|WLF01977.1|+|ADC-341 [Acinetobacter baumannii]
gb|OR367335.1|+|1-1152|ADC-342 [Acinetobacter baumannii]	gb|WLF01978.1|+|ADC-342 [Acinetobacter baumannii]
gb|LC777322.1|+|1-1152|ADC-343 [Acinetobacter pittii]	gb|BER91151.1|+|ADC-343 [Acinetobacter pittii]
gb|OR754316.1|+|1-1152|ADC-344 [Acinetobacter baumannii]	gb|WOW71214.1|+|ADC-344 [Acinetobacter baumannii]
gb|OR754317.1|+|40-1191|ADC-345 [Acinetobacter baumannii]	gb|WOW71215.1|+|ADC-345 [Acinetobacter baumannii]
gb|LC794503.1|+|1-1152|ADC-346 [Acinetobacter baumannii]	gb|BEV74606.1|+|ADC-346 [Acinetobacter baumannii]
gb|PP328945.1|+|1-1152|ADC-347 [Acinetobacter baumannii]	gb|WVW91698.1|+|ADC-347 [Acinetobacter baumannii]
gb|PP328946.1|+|1-1152|ADC-348 [Acinetobacter baumannii]	gb|WVW91699.1|+|ADC-348 [Acinetobacter baumannii]
gb|PP328947.1|+|1-1167|ADC-349 [Acinetobacter baumannii]	gb|WVW91700.1|+|ADC-349 [Acinetobacter baumannii]
gb|PP328948.1|+|1-1152|ADC-350 [Acinetobacter nosocomialis]	gb|WVW91701.1|+|ADC-350 [Acinetobacter nosocomialis]
gb|PP328949.1|+|1-1155|ADC-351 [Acinetobacter pittii]	gb|WVW91702.1|+|ADC-351 [Acinetobacter pittii]
gb|PP328950.1|+|1-1152|ADC-352 [Acinetobacter pittii]	gb|WVW91703.1|+|ADC-352 [Acinetobacter pittii]
gb|PP328951.1|+|1-1152|ADC-353 [Acinetobacter sp.]	gb|WVW91704.1|+|ADC-353 [Acinetobacter sp.]
gb|PQ203893.1|+|1-1152|ADC-354 [Acinetobacter baumannii]	gb|XGB73521.1|+|ADC-354 [Acinetobacter baumannii]
gb|PQ203894.1|+|1-1152|ADC-355 [Acinetobacter baumannii]	gb|XGB73522.1|+|ADC-355 [Acinetobacter baumannii]
gb|PQ203895.1|+|1-1152|ADC-356 [Acinetobacter baumannii]	gb|XGB73523.1|+|ADC-356 [Acinetobacter baumannii]
gb|PQ203896.1|+|1-1152|ADC-357 [Acinetobacter pittii]	gb|XGB73524.1|+|ADC-357 [Acinetobacter pittii]
gb|PQ203897.1|+|1-1152|ADC-358 [Acinetobacter nosocomialis]	gb|XGB73525.1|+|ADC-358 [Acinetobacter nosocomialis]
gb|PQ323407.1|+|1-1149|ADC-359 [Acinetobacter baumannii]	gb|XHE66941.1|+|ADC-359 [Acinetobacter baumannii]
gb|MW811438.1|+|1-804|AFM-3 [Pseudomonas aeruginosa]	gb|QTH36338.1|+|AFM-3 [Pseudomonas aeruginosa]
gb|OM049002.1|+|1-804|AFM-4 [Pseudomonas aeruginosa]	gb|UIC51886.1|+|AFM-4 [Pseudomonas aeruginosa]
gb|AP035765.1|-|4610546-4611349|AFM-5 [Pseudomonas guariconensis]	gb|BFO05841.1|+|AFM-5 [Pseudomonas guariconensis]
gb|OK067203.1|+|246-1157|AIM-2 [uncultured bacterium]	gb|UBK05373.1|+|AIM-2 [uncultured bacterium]
gb|MZ126682.1|+|1-960|ASU1-1 [uncultured bacterium]	gb|QWJ89340.1|+|ASU1-1 [uncultured bacterium]
gb|MZ025964.1|+|1-897|AXC-6 [Achromobacter ruhlandii]	gb|QUR41148.1|+|AXC-6 [Achromobacter ruhlandii]
gb|OL516042.1|+|1-897|AXC-7 [Achromobacter xylosoxidans]	gb|UGN25768.1|+|AXC-7 [Achromobacter xylosoxidans]
gb|LC834166.1|+|1-897|AXC-8 [Achromobacter ruhlandii]	gb|BFR50331.1|+|AXC-8 [Achromobacter ruhlandii]
gb|MZ126683.1|+|1-912|B3SU1-1 [uncultured bacterium]	gb|QWJ89341.1|+|B3SU1-1 [uncultured bacterium]
gb|MZ126684.1|+|1-882|B3SU2-1 [uncultured bacterium]	gb|QWJ89342.1|+|B3SU2-1 [uncultured bacterium]
gb|OR143113.1|+|121-1005|BIC-2 [Pseudomonas fluorescens]	gb|WKD79667.1|+|BIC-2 [Pseudomonas fluorescens]
gb|CP110126.1|+|1785412-1786173|BMHC-1 [Riemerella anatipestifer]	gb|UZX27393.1|+|BMHC-1 [Riemerella anatipestifer]
gb|BX640443.1|+|107142-108059|BOR-1 [Bordetella bronchiseptica]	gb|CAE32545.1|+|BOR-1 [Bordetella bronchiseptica]
gb|JAJQRF010000001.1|+|996230-996970|CAM-2 [Pyrinomonadaceae]	gb|MCD9185600.1|+|CAM-2 [Pyrinomonadaceae]
gb|OL542677.1|+|1-900|CME-3 [Elizabethkingia anophelis]	gb|UFK32676.1|+|CME-3 [Elizabethkingia anophelis]
gb|UNTK01000039.1|+|12292-13437|CMH-10 [Enterobacter cloacae]	gb|VAC93856.1|+|CMH-10 [Enterobacter cloacae]
gb|OQ709070.1|+|1-1146|CMH-11 [Enterobacter cloacae]	gb|WFP34008.1|+|CMH-11 [Enterobacter cloacae]
gb|OQ709072.1|+|1-1146|CMH-12 [Enterobacter cloacae]	gb|WFP34010.1|+|CMH-12 [Enterobacter cloacae]
gb|OR398193.1|+|1-1146|CMH-13 [Enterobacter cloacae]	gb|WLO97156.1|+|CMH-13 [Enterobacter cloacae]
gb|DACOLN010000081.1|+|11889-13034|CMH-14 [Enterobacter cloacae]	gb|HAS1186197.1|+|CMH-14 [Enterobacter cloacae]
gb|VSZU01000030.1|+|55769-56914|CMH-15 [Enterobacter cloacae]	gb|TYR27460.1|+|CMH-15 [Enterobacter cloacae]
gb|JZKU01000015.1|+|12027-13172|CMH-16 [Enterobacter cloacae]	gb|KJX09314.1|+|CMH-16 [Enterobacter cloacae]
gb|DAJEDZ010000031.1|+|12002-13147|CMH-17 [Enterobacter cloacae]	gb|HCM9257039.1|+|CMH-17 [Enterobacter cloacae]
gb|DADVEM010000069.1|+|12011-13156|CMH-18 [Enterobacter cloacae]	gb|HBB4753723.1|+|CMH-18 [Enterobacter cloacae]
gb|CP020089.1|-|475587-476732|CMH-19 [Enterobacter cloacae]	gb|AVL16970.1|+|CMH-19 [Enterobacter cloacae]
gb|FJYH01000022.1|-|17565-18710|CMH-20 [Enterobacter cloacae]	gb|CZX96154.1|+|CMH-20 [Enterobacter cloacae]
gb|ABOSQX010000067.1|+|10031-11176|CMH-21 [Enterobacter cloacae]	gb|ELV2836914.1|+|CMH-21 [Enterobacter cloacae]
gb|CP083821.1|-|433962-435107|CMH-24 [Enterobacter cloacae]	gb|UOZ00392.1|+|CMH-24 [Enterobacter cloacae]
gb|JAVGVQ010000056.1|-|17356-18501|CMH-25 [Enterobacter cloacae]	gb|MDQ7216156.1|+|CMH-25 [Enterobacter cloacae]
gb|PP740466.1|+|1-1143|CMH-26 [Enterobacter cloacae] Partial	gb|XAJ73532.1|+|CMH-26 [Enterobacter cloacae] Partial
gb|PP740467.1|+|1-1143|CMH-27 [Enterobacter cloacae] Partial	gb|XAJ73533.1|+|CMH-27 [Enterobacter cloacae] Partial
gb|PP740468.1|+|1-1143|CMH-28 [Enterobacter cloacae] Partial	gb|XAJ73534.1|+|CMH-28 [Enterobacter cloacae] Partial
gb|PP740469.1|+|1-1146|CMH-29 [Enterobacter cloacae]	gb|XAJ73535.1|+|CMH-29 [Enterobacter cloacae]
gb|PP740470.1|+|1-1146|CMH-30 [Enterobacter cloacae]	gb|XAJ73536.1|+|CMH-30 [Enterobacter cloacae]
gb|PP740471.1|+|1-1146|CMH-31 [Enterobacter cloacae]	gb|XAJ73537.1|+|CMH-31 [Enterobacter cloacae]
gb|PP740472.1|+|1-1146|CMH-32 [Enterobacter cloacae]	gb|XAJ73538.1|+|CMH-32 [Enterobacter cloacae]
gb|PP740473.1|+|1-1146|CMH-33 [Enterobacter cloacae]	gb|XAJ73539.1|+|CMH-33 [Enterobacter cloacae]
gb|PP740474.1|+|1-1146|CMH-34 [Enterobacter cloacae]	gb|XAJ73540.1|+|CMH-34 [Enterobacter cloacae]
gb|OK160063.1|+|1-1146|CMH-7 [Enterobacter cloacae]	gb|UBJ91318.1|+|CMH-7 [Enterobacter cloacae]
gb|LC732562.1|+|1-1146|CMH-8 [Enterobacter cloacae]	gb|BDS51132.1|+|CMH-8 [Enterobacter cloacae]
gb|ABFHGH030000056.1|-|17693-18838|CMH-9 [Enterobacter cloacae]	gb|EMN0879540.1|+|CMH-9 [Enterobacter cloacae]
gb|MT752965.1|+|1-1137|CMY-172 [Klebsiella pneumoniae]	gb|QLH93380.1|+|CMY-172 [Klebsiella pneumoniae]
gb|MZ092822.1|+|1-1146|CMY-175 [Citrobacter portucalensis]	gb|QVO43829.1|+|CMY-175 [Citrobacter portucalensis]
gb|MZ092823.1|+|1-1146|CMY-176 [Citrobacter portucalensis]	gb|QVO43830.1|+|CMY-176 [Citrobacter portucalensis]
gb|OK217282.1|+|1-1146|CMY-177 [Klebsiella oxytoca]	gb|UBL87560.1|+|CMY-177 [Klebsiella oxytoca]
gb|OK554431.1|+|1-1137|CMY-178 [Escherichia coli]	gb|UDF87831.1|+|CMY-178 [Escherichia coli]
gb|OL606718.1|+|1-1146|CMY-179 [Citrobacter meridianamericanus]	gb|UGN21642.1|+|CMY-179 [Citrobacter meridianamericanus]
gb|OL445412.1|+|1-1146|CMY-180 [Citrobacter freundii]	gb|UQM99654.1|+|CMY-180 [Citrobacter freundii]
gb|OP081530.1|+|1-1146|CMY-181 [Citrobacter freundii]	gb|UUG60967.1|+|CMY-181 [Citrobacter freundii]
gb|LC733684.1|+|1-1146|CMY-182 [Citrobacter braakii]	gb|BDT38919.1|+|CMY-182 [Citrobacter braakii]
gb|LC733685.1|+|1-1146|CMY-183 [Citrobacter portucalensis]	gb|BDT38920.1|+|CMY-183 [Citrobacter portucalensis]
gb|OP950674.1|+|64-1209|CMY-184 [Escherichia coli]	gb|WAK12379.1|+|CMY-184 [Escherichia coli]
gb|JASAUU010000053.1|-|659-1804|CMY-186 [Klebsiella pneumoniae]	gb|MDI2051974.1|+|CMY-186 [Klebsiella pneumoniae]
gb|OR562100.1|+|1-1146|CMY-188 [Citrobacter freundii]	gb|WNH41907.1|+|CMY-188 [Citrobacter freundii]
gb|D13207.1|+|143-1288|CMY-189 [Citrobacter freundii]	gb|BAA02494.1|+|CMY-189 [Citrobacter freundii]
gb|OR896917.1|+|1-1146|CMY-190 [Citrobacter youngae]	gb|WPR17911.1|+|CMY-190 [Citrobacter youngae]
gb|PP575761.1|+|1-1146|CMY-191 [Escherichia coli]	gb|WZE64858.1|+|CMY-191 [Escherichia coli]
gb|PP693800.1|+|1-1149|CMY-192 [Escherichia coli]	gb|WZW61258.1|+|CMY-192 [Escherichia coli]
gb|PQ374838.1|+|1-1146|CMY-194 [Providencia stuartii]	gb|XHJ89679.1|+|CMY-194 [Providencia stuartii]
gb|PQ394536.1|+|1-1146|CMY-195 [Escherichia coli]	gb|XHO32879.1|+|CMY-195 [Escherichia coli]
gb|PQ394537.1|+|1-1146|CMY-196 [Escherichia coli]	gb|XHO32880.1|+|CMY-196 [Escherichia coli]
gb|PQ394538.1|+|1-1146|CMY-197 [Escherichia coli]	gb|XHO32881.1|+|CMY-197 [Escherichia coli]
gb|PQ394539.1|+|1-1146|CMY-198 [Escherichia coli]	gb|XHO32882.1|+|CMY-198 [Escherichia coli]
gb|PQ394540.1|+|1-1146|CMY-199 [Escherichia coli]	gb|XHO32883.1|+|CMY-199 [Escherichia coli]
gb|MW345818.1|+|611-1486|CTX-M-243 [Escherichia coli]	gb|QPO25386.1|+|CTX-M-243 [Escherichia coli]
gb|MN928785.1|+|1-876|CTX-M-245 [Serratia marcescens]	gb|QSL96845.1|+|CTX-M-245 [Serratia marcescens]
gb|MZ092824.1|+|1-876|CTX-M-246 [Kluyvera intermedia]	gb|QVO43831.1|+|CTX-M-246 [Kluyvera intermedia]
gb|MZ379780.1|+|1-876|CTX-M-247 [Klebsiella pneumoniae]	gb|QWS81802.1|+|CTX-M-247 [Klebsiella pneumoniae]
gb|MZ379781.1|+|1-876|CTX-M-248 [Klebsiella pneumoniae]	gb|QWS81803.1|+|CTX-M-248 [Klebsiella pneumoniae]
gb|MZ379782.1|+|1-876|CTX-M-249 [Klebsiella pneumoniae]	gb|QWS81804.1|+|CTX-M-249 [Klebsiella pneumoniae]
gb|OK217281.1|+|1-876|CTX-M-251 [Klebsiella oxytoca]	gb|UBL87559.1|+|CTX-M-251 [Klebsiella oxytoca]
gb|OL884447.1|+|1-876|CTX-M-252 [Escherichia coli]	gb|UHC46370.1|+|CTX-M-252 [Escherichia coli]
gb|LC670768.1|+|1-876|CTX-M-253 [Providencia rettgeri]	gb|BDD95705.1|+|CTX-M-253 [Providencia rettgeri]
gb|ON651487.1|+|1-876|CTX-M-254 [Escherichia coli]	gb|UTS94240.1|+|CTX-M-254 [Escherichia coli]
gb|ON876322.1|+|1-876|CTX-M-255 [Escherichia coli]	gb|UTH78367.1|+|CTX-M-255 [Escherichia coli]
gb|OP081688.1|+|1-876|CTX-M-256 [Enterobacter hormaechei]	gb|UUF82537.1|+|CTX-M-256 [Enterobacter hormaechei]
gb|OP297846.1|+|1-876|CTX-M-257 [Enterobacter hormaechei]	gb|UVW30758.1|+|CTX-M-257 [Enterobacter hormaechei]
gb|OP346113.1|+|1-876|CTX-M-258 [Enterobacter hormaechei]	gb|UXG78560.1|+|CTX-M-258 [Enterobacter hormaechei]
gb|OP572233.1|+|1-876|CTX-M-259 [Klebsiella pneumoniae]	gb|UXY93308.1|+|CTX-M-259 [Klebsiella pneumoniae]
gb|OQ726107.1|+|1-873|CTX-M-260 [Aeromonas hydrophila] Partial	gb|WFP45935.1|+|CTX-M-260 [Aeromonas hydrophila] Partial
gb|OQ942222.1|+|1-876|CTX-M-261 [Salmonella enterica]	gb|WHM00223.1|+|CTX-M-261 [Salmonella enterica]
gb|OQ135098.1|+|1-876|CTX-M-262 [Escherichia coli]	gb|WHL55054.1|+|CTX-M-262 [Escherichia coli]
gb|OQ135099.1|+|1-876|CTX-M-263 [Escherichia coli]	gb|WHL55055.1|+|CTX-M-263 [Escherichia coli]
gb|OQ135100.1|+|1-876|CTX-M-264 [Escherichia coli]	gb|WHL55056.1|+|CTX-M-264 [Escherichia coli]
gb|OQ135101.1|+|1-876|CTX-M-265 [Escherichia coli]	gb|WHL55057.1|+|CTX-M-265 [Escherichia coli]
gb|OR224962.1|+|1-876|CTX-M-266 [Klebsiella pneumoniae]	gb|WKB12816.1|+|CTX-M-266 [Klebsiella pneumoniae]
gb|JAUPMU010000029.1|+|823-1698|CTX-M-267 [Escherichia coli]	gb|MDO7764851.1|+|CTX-M-267 [Escherichia coli]
gb|OR350836.1|+|64-939|CTX-M-268 [Escherichia coli]	gb|WNH41474.1|+|CTX-M-268 [Escherichia coli]
gb|LC779874.1|+|1-876|CTX-M-269 [Escherichia coli]	gb|BET03970.1|+|CTX-M-269 [Escherichia coli]
gb|OR921132.1|+|1-876|CTX-M-270 [Kluyvera ascorbata]	gb|WPW57311.1|+|CTX-M-270 [Kluyvera ascorbata]
gb|ABTDWX010000102.1|+|498-1373|CTX-M-271 [Shigella flexneri]	gb|ENH5532102.1|+|CTX-M-271 [Shigella flexneri]
gb|LC841927.1|+|1-876|CTX-M-272 [Klebsiella pneumoniae]	gb|BFR97113.1|+|CTX-M-272 [Klebsiella pneumoniae]
gb|PQ324802.1|+|1-876|CTX-M-273 [Klebsiella pneumoniae]	gb|XHE66952.1|+|CTX-M-273 [Klebsiella pneumoniae]
gb|PQ394541.1|+|1-876|CTX-M-274 [Escherichia coli]	gb|XHO32884.1|+|CTX-M-274 [Escherichia coli]
gb|PQ394542.1|+|1-876|CTX-M-275 [Escherichia coli]	gb|XHO32885.1|+|CTX-M-275 [Escherichia coli]
gb|PQ394543.1|+|1-876|CTX-M-276 [Escherichia coli]	gb|XHO32886.1|+|CTX-M-276 [Escherichia coli]
gb|PQ394544.1|+|1-876|CTX-M-277 [Escherichia coli]	gb|XHO32887.1|+|CTX-M-277 [Escherichia coli]
gb|PQ394545.1|+|1-876|CTX-M-278 [Escherichia coli]	gb|XHO32888.1|+|CTX-M-278 [Escherichia coli]
gb|LC773167.1|+|1-1140|DHA-30 [Morganella morganii]	gb|BEK76843.1|+|DHA-30 [Morganella morganii]
gb|OR398192.1|+|1-1140|DHA-31 [Morganella morganii]	gb|WLO97155.1|+|DHA-31 [Morganella morganii]
gb|OR438753.1|+|1-1140|DHA-32 [Morganella morganii]	gb|WLY62595.1|+|DHA-32 [Morganella morganii]
gb|OR715113.1|+|1-1140|DHA-33 [Escherichia coli]	gb|WOL30716.1|+|DHA-33 [Escherichia coli]
gb|PQ394546.1|+|1-1140|DHA-34 [Escherichia coli]	gb|XHO32889.1|+|DHA-34 [Escherichia coli]
gb|ON713462.1|+|1-888|FONA-10 [Serratia fonticola]	gb|USH09259.1|+|FONA-10 [Serratia fonticola]
gb|ON713463.1|+|1-888|FONA-11 [Serratia fonticola]	gb|USH09260.1|+|FONA-11 [Serratia fonticola]
gb|ON713464.1|+|1-888|FONA-12 [Serratia fonticola]	gb|USH09261.1|+|FONA-12 [Serratia fonticola]
gb|ON713465.1|+|1-888|FONA-13 [Serratia fonticola]	gb|USH09262.1|+|FONA-13 [Serratia fonticola]
gb|MN634199.1|+|1-888|FONA-7 [Serratia fonticola]	gb|QGF22214.1|+|FONA-7 [Serratia fonticola]
gb|ON713460.1|+|1-888|FONA-8 [Serratia fonticola]	gb|USH09257.1|+|FONA-8 [Serratia fonticola]
gb|ON713461.1|+|1-888|FONA-9 [Serratia fonticola]	gb|USH09258.1|+|FONA-9 [Serratia fonticola]
gb|MZ092825.1|+|1-1149|FOX-18 [Aeromonas allosaccharophila]	gb|QVO43832.1|+|FOX-18 [Aeromonas allosaccharophila]
gb|MZ092826.1|+|1-1149|FOX-19 [Aeromonas allosaccharophila]	gb|QVO43833.1|+|FOX-19 [Aeromonas allosaccharophila]
gb|OP297845.1|+|1-1149|FOX-20 [Enterobacter hormaechei]	gb|UVW30757.1|+|FOX-20 [Enterobacter hormaechei]
gb|LC733689.1|+|1-1149|FOX-21 [Aeromonas allosaccharophila]	gb|BDT38924.1|+|FOX-21 [Aeromonas allosaccharophila]
gb|OP142442.1|+|1-894|FRI-12 [Enterobacter asburiae]	gb|UUM03679.1|+|FRI-12 [Enterobacter asburiae]
gb|LC763412.1|+|1-864|GES-58 [Enterobacter asburiae]	gb|BED98385.1|+|GES-58 [Enterobacter asburiae]
gb|OQ813783.1|+|1-864|GES-59 [Pseudomonas aeruginosa]	gb|WGG88839.1|+|GES-59 [Pseudomonas aeruginosa]
gb|PP695362.1|+|1-864|GES-60 [Pseudomonas aeruginosa]	gb|WZW61385.1|+|GES-60 [Pseudomonas aeruginosa]
gb|JAYGON010000276.1|-|65-928|GES-61 [Aeromonas caviae]	gb|MEA9429459.1|+|GES-61 [Aeromonas caviae]
gb|PQ117759.1|+|1-864|GES-62 [Pseudomonas aeruginosa]	gb|XFH17877.1|+|GES-62 [Pseudomonas aeruginosa]
gb|PQ394547.1|+|1-864|GES-65 [Pseudomonas aeruginosa]	gb|XHO32890.1|+|GES-65 [Pseudomonas aeruginosa]
gb|JBFSES010000053.1|-|185-1048|GES-66 [Klebsiella pneumoniae]	gb|MEX5467441.1|+|GES-66 [Klebsiella pneumoniae]
gb|LC727552.1|+|1-753|GIM-3 [Serratia marcescens]	gb|BDR24829.1|+|GIM-3 [Serratia marcescens]
gb|CP007004.1|+|2973952-2974800|GMA-1 [Vibrio parahaemolyticus]	gb|AHJ00703.1|+|GMA-1 [Vibrio parahaemolyticus]
gb|VXDD01000003.1|+|611062-611910|GMA-2 [Vibrio fortis]	gb|KAB0300971.1|+|GMA-2 [Vibrio fortis]
gb|AY899332.1|+|1-873|GOB-17 [Elizabethkingia meningoseptica]	gb|AAW82619.1|+|GOB-17 [Elizabethkingia meningoseptica]
gb|SYWC01000004.1|+|300194-301066|GOB-47 [Elizabethkingia meningoseptica]	gb|MVW92531.1|+|GOB-47 [Elizabethkingia meningoseptica]
gb|LC511769.1|+|1-873|GOB-52 [Elizabethkingia anophelis]	gb|BBQ04269.1|+|GOB-52 [Elizabethkingia anophelis]
gb|ON651490.1|+|1-873|GOB-53 [Elizabethkingia anophelis]	gb|UTS94243.1|+|GOB-53 [Elizabethkingia anophelis]
gb|OM212391.1|+|1-915|HBL-1 [Bordetella hinzii]	gb|UNG16571.1|+|HBL-1 [Bordetella hinzii]
gb|AF311385.1|+|1-873|HER-1 [Atlantibacter hermannii]	gb|AAL26797.1|+|HER-1 [Atlantibacter hermannii]
gb|AF398334.1|+|1-873|HER-2 [Atlantibacter hermannii]	gb|AAL26995.1|+|HER-2 [Atlantibacter hermannii]
gb|AF398335.1|+|1-873|HER-3 [Atlantibacter hermannii]	gb|AAL26996.1|+|HER-3 [Atlantibacter hermannii]
gb|AJ536088.1|+|1-873|HER-4 [Atlantibacter hermannii]	gb|CAD60968.1|+|HER-4 [Atlantibacter hermannii]
gb|AJ536089.1|+|1-873|HER-5 [Atlantibacter hermannii]	gb|CAD60969.1|+|HER-5 [Atlantibacter hermannii]
gb|AJ536090.1|+|1-873|HER-6 [Atlantibacter hermannii]	gb|CAD60970.1|+|HER-6 [Atlantibacter hermannii]
gb|AJ536092.1|+|1-873|HER-8 [Atlantibacter hermannii]	gb|CAD60972.1|+|HER-8 [Atlantibacter hermannii]
gb|LOHH01000059.1|-|824-1543|HMB-2 [Pseudomonas aeruginosa]	gb|KYO71936.1|+|HMB-2 [Pseudomonas aeruginosa]
gb|JAXAFB010000014.1|-|4244-5122|IMI-10 [Enterobacter asburiae]	gb|MDX7665057.1|+|IMI-10 [Enterobacter asburiae]
gb|CP074169.1|-|25552-26430|IMI-22 [Serratia ureilytica]	gb|UAN29788.1|+|IMI-22 [Serratia ureilytica]
gb|CP074169.1|-|56763-57641|IMI-23 [Serratia ureilytica]	gb|UAN29726.1|+|IMI-23 [Serratia ureilytica]
gb|OM525830.1|+|1-879|IMI-24 [Enterobacter asburiae]	gb|ULG04426.1|+|IMI-24 [Enterobacter asburiae]
gb|PP296989.1|+|1-879|IMI-25 [Enterobacter cloacae]	gb|WVW91583.1|+|IMI-25 [Enterobacter cloacae]
gb|PP296990.1|+|1-879|IMI-26 [Enterobacter cloacae]	gb|WVW91584.1|+|IMI-26 [Enterobacter cloacae]
gb|PP296988.1|+|1-879|IMI-27 [Enterobacter cloacae]	gb|WVW91582.1|+|IMI-27 [Enterobacter cloacae]
gb|OR004774.1|+|1-741|IMP-100 [Pseudomonas aeruginosa]	gb|WHO54936.1|+|IMP-100 [Pseudomonas aeruginosa]
gb|OR063824.1|+|1-741|IMP-101 [Pseudomonas alcaligenes]	gb|WIF03690.1|+|IMP-101 [Pseudomonas alcaligenes]
gb|OR367336.1|+|1-741|IMP-102 [Pseudomonas asiatica]	gb|WLF01979.1|+|IMP-102 [Pseudomonas asiatica]
gb|PQ218333.1|+|1-741|IMP-104 [Pseudomonas alloputida]	gb|XGD01539.1|+|IMP-104 [Pseudomonas alloputida]
gb|PQ394548.1|+|1-732|IMP-105 [Pseudomonas aeruginosa]	gb|XHO32891.1|+|IMP-105 [Pseudomonas aeruginosa]
gb|MT241520.1|+|1-741|IMP-86 [Pseudomonas aeruginosa]	gb|QIZ64888.1|+|IMP-86 [Pseudomonas aeruginosa]
gb|MT241521.1|+|1-741|IMP-87 [Pseudomonas aeruginosa]	gb|QIZ64889.1|+|IMP-87 [Pseudomonas aeruginosa]
gb|MW811441.1|+|1-741|IMP-90 [Pseudomonas aeruginosa]	gb|QTG68658.1|+|IMP-90 [Pseudomonas aeruginosa]
gb|LC727551.1|+|1-741|IMP-97 [Klebsiella oxytoca]	gb|BDR24828.1|+|IMP-97 [Klebsiella oxytoca]
gb|LC740578.1|+|15-755|IMP-98 [Pseudomonas aeruginosa]	gb|BDU49371.1|+|IMP-98 [Pseudomonas aeruginosa]
gb|OQ533023.1|+|1-741|IMP-99 [Pseudomonas aeruginosa]	gb|WEG44269.1|+|IMP-99 [Pseudomonas aeruginosa]
gb|ON650755.1|+|1-729|IND-18 [Chryseobacterium indologenes]	gb|WDE35088.1|+|IND-18 [Chryseobacterium indologenes]
gb|ON650754.1|+|1-732|IND-19 [Chryseobacterium indologenes]	gb|WDE35087.1|+|IND-19 [Chryseobacterium indologenes]
gb|OQ646729.1|+|1-720|KHM-2 [Pseudomonas mosselii]	gb|WEY36412.1|+|KHM-2 [Pseudomonas mosselii]
gb|LC732564.1|+|1-876|KLUC-6 [Kluyvera cryocrescens]	gb|BDS51134.1|+|KLUC-6 [Kluyvera cryocrescens]
gb|AF501233.1|+|534-1409|KLUG-1 [Kluyvera georgiana]	gb|AAN73274.1|+|KLUG-1 [Kluyvera georgiana]
