gene_id,aro_accession,name,family_id,description,mechanism_id,sequence_accession
3001106,ARO:3001106,SHV-49,SHV beta-lactamase,SHV-49 is an inhibitor-resistant beta-lactamase found in Klebsiella pneumoniae.,1004,
3001064,ARO:3001064,SHV-5,SHV beta-lactamase,"SHV-5 is an extended-spectrum beta-lactamase found in Acinetobacter baumannii, Enterobacter cloacae, E. coli, Klebsiella pneumoniae, Pseudomonas aeruginosa, and Salmonella enterica.",1004,
3001107,ARO:3001107,SHV-50,SHV beta-lactamase,SHV-50 is a beta-lactamase found in Klebsiella pneumoniae.,1004,
3001108,ARO:3001108,SHV-51,SHV beta-lactamase,SHV-51 is a beta-lactamase found in Klebsiella pneumoniae.,1004,
3001109,ARO:3001109,SHV-52,SHV beta-lactamase,SHV-52 is a beta-lactamase that has been found in clinical isolates.,1004,
3001110,ARO:3001110,SHV-53,SHV beta-lactamase,SHV-53 is a beta-lactamase that has been found in clinical isolates.,1004,
3001111,ARO:3001111,SHV-55,SHV beta-lactamase,SHV-55 is an extended-spectrum beta-lactamase found in Klebsiella pneumoniae.,1004,
3001112,ARO:3001112,SHV-56,SHV beta-lactamase,SHV-56 is an inhibitor-resistant beta-lactamase found in Klebsiella pneumoniae.,1004,
3001113,ARO:3001113,SHV-57,SHV beta-lactamase,SHV-57 is an extended-spectrum beta-lactamase found in E. coli.,1004,
3001114,ARO:3001114,SHV-59,SHV beta-lactamase,SHV-59 is a beta-lactamase found in Klebsiella pneumoniae.,1004,
3001065,ARO:3001065,SHV-6,SHV beta-lactamase,SHV-6 is an extended-spectrum beta-lactamase that has been found in clinical isolates.,1004,
3001115,ARO:3001115,SHV-60,SHV beta-lactamase,SHV-60 is a broad-spectrum beta-lactamase found in Klebsiella pneumoniae.,1004,
3001116,ARO:3001116,SHV-61,SHV beta-lactamase,SHV-61 is a broad-spectrum beta-lactamase found in Klebsiella pneumoniae.,1004,
3001117,ARO:3001117,SHV-62,SHV beta-lactamase,SHV-62 is a broad-spectrum beta-lactamase found in Klebsiella pneumoniae.,1004,
3001118,ARO:3001118,SHV-63,SHV beta-lactamase,SHV-63 is a beta-lactamase found in Klebsiella pneumoniae.,1004,
3001119,ARO:3001119,SHV-64,SHV beta-lactamase,SHV-64 is an extended-spectrum beta-lactamase found in Klebsiella pneumoniae.,1004,
3001120,ARO:3001120,SHV-65,SHV beta-lactamase,SHV-65 is a beta-lactamase found in Klebsiella pneumoniae.,1004,
3001121,ARO:3001121,SHV-66,SHV beta-lactamase,SHV-66 is an extended-spectrum beta-lactamase found in Klebsiella pneumoniae.,1004,
3001122,ARO:3001122,SHV-67,SHV beta-lactamase,SHV-67 is a beta-lactamase found in Klebsiella pneumoniae.,1004,
3001123,ARO:3001123,SHV-69,SHV beta-lactamase,SHV-69 is a beta-lactamase found in Klebsiella pneumoniae.,1004,
3001066,ARO:3001066,SHV-7,SHV beta-lactamase,SHV-7 is an extended-spectrum beta-lactamase found in E. coli.,1004,
3001124,ARO:3001124,SHV-70,SHV beta-lactamase,SHV-70 is an extended-spectrum beta-lactamase found in Enterobacter cloacae.,1004,
3001125,ARO:3001125,SHV-71,SHV beta-lactamase,SHV-71 is a broad-spectrum beta-lactamase found in Klebsiella pneumoniae and Shigella.,1004,
3001126,ARO:3001126,SHV-72,SHV beta-lactamase,SHV-72 is an inhibitor-resistant beta-lactamase found in Klebsiella pneumoniae.,1004,
3001127,ARO:3001127,SHV-73,SHV beta-lactamase,SHV-73 is a broad-spectrum beta-lactamase found in Klebsiella pneumoniae.,1004,
3001128,ARO:3001128,SHV-74,SHV beta-lactamase,SHV-74 is a broad-spectrum beta-lactamase found in Klebsiella pneumoniae.,1004,
3001129,ARO:3001129,SHV-75,SHV beta-lactamase,SHV-75 is a broad-spectrum beta-lactamase that is found in clinical isolates.,1004,
3001130,ARO:3001130,SHV-76,SHV beta-lactamase,SHV-76 is a broad-spectrum beta-lactamase found in Klebsiella pneumoniae.,1004,
3001131,ARO:3001131,SHV-77,SHV beta-lactamase,SHV-77 is a broad-spectrum beta-lactamase found in Klebsiella pneumoniae and E. coli.,1004,
3001132,ARO:3001132,SHV-78,SHV beta-lactamase,SHV-78 is a broad-spectrum beta-lactamase found in Klebsiella pneumoniae.,1004,
3001133,ARO:3001133,SHV-79,SHV beta-lactamase,SHV-79 is a broad-spectrum beta-lactamase found in Klebsiella pneumoniae.,1004,
3001067,ARO:3001067,SHV-8,SHV beta-lactamase,SHV-8 is an extended-spectrum beta-lactamase found in E. coli.,1004,
3001134,ARO:3001134,SHV-80,SHV beta-lactamase,SHV-80 is a broad-spectrum beta-lactamase found in Klebsiella pneumoniae.,1004,
3001135,ARO:3001135,SHV-81,SHV beta-lactamase,SHV-81 is a broad-spectrum beta-lactamase found in Klebsiella pneumoniae.,1004,
3001136,ARO:3001136,SHV-82,SHV beta-lactamase,SHV-82 is a broad-spectrum beta-lactamase found in Klebsiella pneumoniae.,1004,
3001137,ARO:3001137,SHV-83,SHV beta-lactamase,SHV-83 is a broad-spectrum beta-lactamase found in Klebsiella pneumoniae.,1004,
3001138,ARO:3001138,SHV-84,SHV beta-lactamase,SHV-84 is an inhibitor-resistant beta-lactamase that has been found in clinical isolates.,1004,
3001139,ARO:3001139,SHV-85,SHV beta-lactamase,SHV-85 is a broad-spectrum beta-lactamase found in Klebsiella pneumoniae.,1004,
3001140,ARO:3001140,SHV-86,SHV beta-lactamase,SHV-86 is an extended-spectrum beta-lactamase that has been found in clinical isolates.,1004,
3001141,ARO:3001141,SHV-89,SHV beta-lactamase,SHV-89 is a broad-spectrum beta-lactamase found in Klebsiella pneumoniae.,1004,
3001068,ARO:3001068,SHV-9,SHV beta-lactamase,SHV-9 is an extended-spectrum beta-lactamase found in Klebsiella pneumoniae.,1004,
3001144,ARO:3001144,SHV-92,SHV beta-lactamase,SHV-92 is a beta-lactamase found in Klebsiella pneumoniae.,1004,
3001145,ARO:3001145,SHV-93,SHV beta-lactamase,SHV-93 is a beta-lactamase found in Klebsiella pneumoniae.,1004,
3001146,ARO:3001146,SHV-94,SHV beta-lactamase,SHV-94 is a beta-lactamase found in Klebsiella pneumoniae.,1004,
3001147,ARO:3001147,SHV-95,SHV beta-lactamase,SHV-95 is a beta-lactamase found in Citrobacter freundii.,1004,
3001148,ARO:3001148,SHV-96,SHV beta-lactamase,SHV-96 is a beta-lactamase found in Acinetobacter baumannii.,1004,
3001149,ARO:3001149,SHV-97,SHV beta-lactamase,SHV-97 is a beta-lactamase found in Enterococcus faecalis.,1004,
3001336,ARO:3001336,SHV-98,SHV beta-lactamase,SHV-98 is a beta-lactamase found in Klebsiella pneumoniae.,1004,
3001337,ARO:3001337,SHV-99,SHV beta-lactamase,SHV-99 is a beta-lactamase found in Klebsiella pneumoniae.,1004,
3007846,ARO:3007846,SIE-1,SIE beta-lactamase,SIE-1 is SIE beta-lactamase gene family variant.,1004,
3000846,ARO:3000846,SIM-1,SIM beta-lactamase,SIM-1 is an integron-encoded Ambler class B beta-lactamase isolated from Acinetobacter baumannii.,1004,
3005494,ARO:3005494,SIM-2,SIM beta-lactamase,SIM-2 is a SIM beta-lactamase.,1004,
3004457,ARO:3004457,Staphylococcus intermedius chloramphenicol acetyltransferase,chloramphenicol acetyltransferase (CAT),A chloramphenicol resistance determinant described in Staphylococcus intermedius.,1004,
3007751,ARO:3007751,Salmonella isangi gyrA conferring resistance to fluoroquinolones,fluoroquinolone resistant gyrA,Point mutations in Salmonella gyrA that confer resistance to ciprofloxacin and nalidixic acid which are fluoroquinolone antibiotics.,1001,
3007752,ARO:3007752,Salmonella isangi gyrB conferring resistance to fluoroquinolones,fluoroquinolone resistant gyrB,Point mutation in Salmonella isangi resulting in fluoroquinolone resistance.,1001,
3003556,ARO:3003556,SLB-1,SHW beta-lactamase,This enzyme breaks the beta-lactam antibiotic ring open and deactivates the molecule's antibacterial properties.,1004,
3002690,ARO:3002690,Streptomyces lividans cmlR,major facilitator superfamily (MFS) 10000 pump,cmlR is a plasmid or chromosome-encoded chloramphenicol resistance determinant (putative transmembrane protein) that is found in Escherichia coli and Streptomyces lividans.,10000,
3004128,ARO:3004128,Serratia marcescens Omp1,General Bacterial Porin with reduced permeability to beta-lactams,"Omp1 is an outer membrane porin that confers resistance by absence in S. marcescens.  Knockout, deletion or other inhibition of the omp1 gene confers resistance to certain beta-lactamase antibiotics - including Cefoxitin, Ceftriaxone, Cefotaxime, and Moxalactam - as well as Ciprofloxacin, Tetracycline, and Chloramphenicol, by preventing passage of the antibiotic into the cell.",3000244;3003764,
3000854,ARO:3000854,SMB-1,SMB beta-lactamase,"SMB-1 can hydrolyze a variety of beta-lactams, including penicillins, cephalosporins, and carbapenems. It was identified in Serratia marcescens.",1004,
3002379,ARO:3002379,SME-1,SME beta-lactamase,SME-1 is a beta-lactamase found in Serratia marcescens.,1004,
3002380,ARO:3002380,SME-2,SME beta-lactamase,SME-2 is a beta-lactamase found in Serratia marcescens.,1004,
3002381,ARO:3002381,SME-3,SME beta-lactamase,SME-3 is a beta-lactamase found in Serratia marcescens.,1004,
3002382,ARO:3002382,SME-4,SME beta-lactamase,"SME-4 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3002383,ARO:3002383,SME-5,SME beta-lactamase,"SME-5 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.",1004,
3003051,ARO:3003051,smeA,resistance-nodulation-cell division (RND) 10000 pump,smeA is the membrane fusion protein of the smeABC multidrug efflux complex in Stenotrophomonas maltophilia.,10000,
3003052,ARO:3003052,smeB,resistance-nodulation-cell division (RND) 10000 pump,smeB is the inner membrane multidrug exporter of the efflux complex smeABC in Stenotrophomonas maltophilia.,10000,
3003053,ARO:3003053,smeC,resistance-nodulation-cell division (RND) 10000 pump,smeC is an outer membrane multidrug efflux protein of the smeABC complex in Stenotrophomonas maltophilia.,10000,
3003055,ARO:3003055,smeD,resistance-nodulation-cell division (RND) 10000 pump,smeD is the membrane fusion protein of the smeDEF multidrug efflux complex in Stenotrophomonas maltophilia.,10000,
3003056,ARO:3003056,smeE,resistance-nodulation-cell division (RND) 10000 pump,smeE is the RND protein of the efflux complex smeDEF in Stenotrophomonas maltophilia.,10000,
3003057,ARO:3003057,smeF,resistance-nodulation-cell division (RND) 10000 pump,smeF is an outer membrane multidrug efflux protein of the smeDEF complex in Stenotrophomonas maltophilia.,10000,
3003066,ARO:3003066,smeR,resistance-nodulation-cell division (RND) 10000 pump,smeR is the responder component of a two component signal transduction system that includes smeS.,10000,
3003067,ARO:3003067,smeS,resistance-nodulation-cell division (RND) 10000 pump,smeS is the protein kinase sensor component of a two component signal transduction system that includes smeR.,10000,
3004097,ARO:3004097,Streptococcus mitis CdsA with mutation conferring daptomycin resistance,daptomycin resistant CdsA,CdsA is a phosphatidate cytidylyltransferase which plays a role in the production of membrane phosphatidylglycerol and cardiolipin.,1001,
3002631,ARO:3002631,spd,ANT(9),spd is a plasmid-encoded aminoglycoside nucleotidyltransferase gene in S. aureus.,1004,
3003720,ARO:3003720,SPG-1,SPG beta-lactamase,SPG-1 is a subclass B3 metallo-beta lactamase isolated from Sphingomonas sp.,1004,
3003793,ARO:3003793,SPM-1,SPM beta-lactamase,Plasmid-mediated SPM metallo-beta-lactamase conferring resistance to carbapenem. Originally isolated from Pseudomonas aeruginosa. Responsible for carbapenem-resistant Pseudomonas aeruginosa (CRPA) outbreaks in Brazil.,1004,
3006995,ARO:3006995,SPN79-1,SPN79 beta-lactamase,SPN79-1 is a SPN79 beta-lactamase.,1004,
3004170,ARO:3004170,Streptococcus pneumoniae 23S rRNA with mutation conferring resistance to macrolide antibiotics,23S rRNA with mutation conferring resistance to macrolide antibiotics,Point mutation in the 23S rRNA of Streptococcus pneumoniae shown to confer resistance to macrolide type antibiotics.,1001,
3004181,ARO:3004181,Streptococcus pneumoniae 23S rRNA mutation conferring resistance to macrolides and streptogramins antibiotics,23S rRNA with mutation conferring resistance to macrolide antibiotics;23S rRNA with mutation conferring resistance to streptogramins antibiotics,Point mutation in the 23S rRNA of Streptococcus pneumoniae shown to confer resistance to macrolides and streptogramins types of antibiotics.,1001,
3003311,ARO:3003311,Streptococcus pneumoniae parC conferring resistance to fluoroquinolones,fluoroquinolone resistant parC,Point mutation in Streptococcus pneumoniae parC resulting in fluoroquinolone resistance.,1001,
3003041,ARO:3003041,Streptococcus pneumoniae PBP1a conferring resistance to amoxicillin,Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics,PBP1a is a penicillin-binding protein found in Streptococcus pneumoniae.,1001,
3003042,ARO:3003042,Streptococcus pneumoniae PBP2b conferring resistance to amoxicillin,Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics,PBP2b is a penicillin-binding protein found in Streptococcus pneumoniae.,1001,
3003043,ARO:3003043,Streptococcus pneumoniae PBP2x conferring resistance to amoxicillin,Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics,PBP2x is a penicillin-binding protein found in Streptococcus pneumoniae.,1001,
3006996,ARO:3006996,SPR-1,SPR beta-lactamase,SPR-1 is a SPR beta-lactamase.,1004,
3006997,ARO:3006997,SPS-1,SPS beta-lactamase,SPS-1 is a SPS beta-lactamase.,1004,
3006998,ARO:3006998,SPU-1,SPU beta-lactamase,SPU-1 is a SPU beta-lactamase.,1004,
3005099,ARO:3005099,23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A),Erm 23S ribosomal RNA methyltransferase,Variant of ErmA (ARO:3000347) found in Streptococcus pyogenes. Confers the MLSb phenotype.,1001,
3003387,ARO:3003387,Streptococcus pyogenes folP with mutation conferring resistance to sulfonamides,sulfonamide resistant dihydropteroate synthase folP,"Point mutations in Streptococcus pyogenes dihydropteroate synthase folP prevent sulfonamide antibiotics from inhibiting its role in folate synthesis, thus conferring sulfonamide resistance.",1001,
3007531,ARO:3007531,Streptococcus pyogenes PBP2x conferring resistance to beta-lactam antibiotics,Penicillin-binding protein mutations conferring resistance to beta-lactam antibiotics,PBP2x is a penicillin-binding protein and beta-lactam resistance enzyme. Mutations can cause resistance to some beta-lactam antibiotics.,1001,
3003318,ARO:3003318,Streptomyces rishiriensis parY mutant conferring resistance to aminocoumarin,aminocoumarin resistant parY,"Intrinsically aminocoumarin-resistant parY variant found in Streptomyces, an aminocoumarin-producing genus.",1001,
3002828,ARO:3002828,srmB,Miscellaneous ABC-F subfamily ATP-binding cassette ribosomal protection proteins,srmB is an ABC-F subfamily protein found in Streptomyces ambofaciens that confers resistance to spiramycin.,1003,
3002493,ARO:3002493,SRT-1,SRT beta-lactamase,"SRT-1, isolated from Serratia marcescens, confers resistance to cephalosporins but not carbapenems, penems and monobactams.",1004,
3002494,ARO:3002494,SRT-2,SRT beta-lactamase,"SRT-2, isolated from Serratia marcescens, is a chromosomal beta-lactamase that confers resistance to cefotaxime.",1004,
3006853,ARO:3006853,SRT-3,SRT beta-lactamase,SRT-3 is a SRT beta-lactamase.,1004,
3009065,ARO:3009065,SRT-4,SRT beta-lactamase,Class C beta-lactamase SRT-4.,1004,
3007442,ARO:3007442,SSA,SSA beta-lactamase,SSA is an SSA beta lactamase.,1004,
3003307,ARO:3003307,Salmonella serovars gyrB conferring resistance to fluoroquinolones,fluoroquinolone resistant gyrB,Point mutation in Salmonella serovars resulting in fluoroquinolone resistance.,1001,
3003317,ARO:3003317,Salmonella serovars parE conferring resistance to fluoroquinolones,fluoroquinolone resistant parE,Point mutation in Salmonella serovars parE resulting in fluoroquinolones resistance.,1001,
3006999,ARO:3006999,SST-1,SST beta-lactamase,SST-1 is a SST beta-lactamase.,1004,
3004455,ARO:3004455,Streptococcus suis chloramphenicol acetyltransferase,chloramphenicol acetyltransferase (CAT),A chloramphenicol resistance determinant described in Streptococcus suis.,1004,
3004699,ARO:3004699,sta,streptothricin acetyltransferase (SAT),Streptothricin acetyltransferase gene (STAT gene) that confers streptothricin resistance on Escherichia coli and Bacillus subtilis.,1004,
3007000,ARO:3007000,STA-1,STA beta-lactamase,STA-1 is a STA beta-lactamase.,1004,
3000410,ARO:3000410,sul1,sulfonamide resistant sul,Sul1 is a sulfonamide resistant dihydropteroate synthase of Gram-negative bacteria. It is linked to other resistance genes of class 1 integrons.,1002,
3000412,ARO:3000412,sul2,sulfonamide resistant sul,"Sul2 is a sulfonamide resistant dihydropteroate synthase of Gram-negative bacteria, usually found on small plasmids.",1002,
3000413,ARO:3000413,sul3,sulfonamide resistant sul,Sul3 is a sulfonamide resistant dihydropteroate synthase similar to Sul1 and Sul2. Its resistance gene was found encoded in E. coli plasmid DNA of sulfonamide resistant isolates.,1002,
3004361,ARO:3004361,sul4,sulfonamide resistant sul,sul4 is a dihydropteroate synthase gene and mobile sulfonamide resistance gene shown to confer resistance when expressed in E. coli.,1002,
3007209,ARO:3007209,Streptomyces venezuelae rox,rifampin monooxygenase,"Streptomyces venezuelae rox is a class A flavoprotein monooxygenase that confers resistance to rifamycin antibiotics. It acts by oxygenating the naphthyl group of the antibiotic, leading to a ring opening event and linearization of the molecule.",1004,
3003986,ARO:3003986,TaeA,ATP-binding cassette (ABC) 10000 pump,"Pleuromutilin (Tiamulin) ABC efflux pump found in Paenibacillus sp. LC231, a strain of Paenibacillus isolated from Lechuguilla Cave, NM, USA. Confers resistance to pleuromutilin antibiotics. Described by Pawlowski et al. 2016.",10000,
3000343,ARO:3000343,tap,major facilitator superfamily (MFS) 10000 pump,"Efflux pump proteins contained within Mycobacterial genomes which confer resistance to a number of different antibiotics including aminoglycosides, and tetracyclines.",10000,
3003554,ARO:3003554,tcmA,major facilitator superfamily (MFS) 10000 pump,Major facilitator superfamily transporter. Resistance to tetracenomycin C by an active tetracenomycin C efflux system which is probably energized by transmembrane electrochemical gradients.,10000,
3002893,ARO:3002893,tcr3,major facilitator superfamily (MFS) 10000 pump,tcr3 is a tetracycline efflux pump that confers self-resistance to Kitasatospora aureofaciens.,10000,
3000873,ARO:3000873,TEM-1,TEM beta-lactamase,TEM-1 is a broad-spectrum beta-lactamase found in many Gram-negative bacteria. Confers resistance to penicillins and first generation cephalosphorins.,1004,
3000882,ARO:3000882,TEM-10,TEM beta-lactamase,TEM-10 is an extended-spectrum beta-lactamase round in Morganella morganii.,1004,
3000964,ARO:3000964,TEM-101,TEM beta-lactamase,TEM-101 is an extended-spectrum beta-lactamase found in E. coli.,1004,
3000965,ARO:3000965,TEM-102,TEM beta-lactamase,TEM-102 is an extended-spectrum beta-lactamase that has been found in clinical isolates.,1004,
3000966,ARO:3000966,TEM-103,TEM beta-lactamase,TEM-103 is an inhibitor-resistant beta-lactamase that has been found in E. coli.,1004,
3000967,ARO:3000967,TEM-104,TEM beta-lactamase,TEM-104 is a beta-lactamase found in Klebsiella pneumoniae.,1004,
3000968,ARO:3000968,TEM-105,TEM beta-lactamase,TEM-105 is a beta-lactamase found in E. coli.,1004,
3000969,ARO:3000969,TEM-106,TEM beta-lactamase,TEM-106 is an extended-spectrum beta-lactamase found in E. coli.,1004,
3000970,ARO:3000970,TEM-107,TEM beta-lactamase,TEM-107 is an extended-spectrum beta-lactamase found in Klebsiella pneumoniae.,1004,
3000971,ARO:3000971,TEM-108,TEM beta-lactamase,TEM-108 is a beta-lactamase that has been found in clinical isolates.,1004,
3000972,ARO:3000972,TEM-109,TEM beta-lactamase,"TEM-109 is an inhibitor-resistant, extended-spectrum beta-lactamase found in E. coli.",1004,
3000883,ARO:3000883,TEM-11,TEM beta-lactamase,TEM-11 is an extended-spectrum beta-lactamase found in Proteus mirabilis.,1004,
3000973,ARO:3000973,TEM-110,TEM beta-lactamase,TEM-110 is a broad-spectrum beta-lactamase found in Klebsiella pneumoniae.,1004,
3000974,ARO:3000974,TEM-111,TEM beta-lactamase,TEM-111 is a beta-lactamase found in E. coli and P. mirabilis.,1004,
3000975,ARO:3000975,TEM-112,TEM beta-lactamase,TEM-112 is an extended-spectrum beta-lactamase found in E. coli.,1004,
3000976,ARO:3000976,TEM-113,TEM beta-lactamase,TEM-113 is an extended-spectrum beta-lactamase found in Proteus mirabilis.,1004,
3000977,ARO:3000977,TEM-114,TEM beta-lactamase,TEM-114 is an extended-spectrum beta-lactamase found in Klebsiella aerogenes.,1004,
3000978,ARO:3000978,TEM-115,TEM beta-lactamase,TEM-115 is an extended-spectrum beta-lactamase found in Klebsiella pneumoniae.,1004,
3000979,ARO:3000979,TEM-116,TEM beta-lactamase,TEM-116 is a broad-spectrum beta-lactamase found in many species of bacteria.,1004,
3000980,ARO:3000980,TEM-117,TEM beta-lactamase,TEM-117 is a beta-lactamase that has been found in clinical isolates.,1004,
3000981,ARO:3000981,TEM-118,TEM beta-lactamase,TEM-118 is an extended-spectrum beta-lactamase that has been found in clinical isolates.,1004,
3000884,ARO:3000884,TEM-12,TEM beta-lactamase,TEM-12 is an extended-spectrum beta-lactamase found in Klebsiella oxytoca.,1004,
3000982,ARO:3000982,TEM-120,TEM beta-lactamase,TEM-120 is an extended-spectrum beta-lactamase found in Klebsiella oxytoca.,1004,
3000983,ARO:3000983,TEM-121,TEM beta-lactamase,"TEM-121 is an inhibitor-resistant, extended-spectrum beta-lactamase found in E. coli and Klebsiella aerogenes.",1004,
3000984,ARO:3000984,TEM-122,TEM beta-lactamase,TEM-122 is an inhibitor-resistant beta-lactamase found in E. coli.,1004,
3000985,ARO:3000985,TEM-123,TEM beta-lactamase,TEM-123 is an extended-spectrum beta-lactamase found in Proteus mirabilis.,1004,
3000986,ARO:3000986,TEM-124,TEM beta-lactamase,TEM-124 is an extended-spectrum beta-lactamase found in Morganella morganii.,1004,
3000987,ARO:3000987,TEM-125,TEM beta-lactamase,"TEM-125 is a CMT-type, inhibitor-resistant, extended-spectrum beta-lactamase found in E. coli.",1004,
3000988,ARO:3000988,TEM-126,TEM beta-lactamase,TEM-126 is an extended-spectrum beta-lactamase found in E. coli.,1004,
3000989,ARO:3000989,TEM-127,TEM beta-lactamase,TEM-127 is a broad-spectrum beta-lactamase found in E. coli.,1004,
3000990,ARO:3000990,TEM-128,TEM beta-lactamase,TEM-128 is a broad-spectrum beta-lactamase found in E. coli.,1004,
3000993,ARO:3000993,TEM-129,TEM beta-lactamase,TEM-129 is an extended-spectrum beta-lactamase found in Klebsiella oxytoca.,1004,
3000994,ARO:3000994,TEM-130,TEM beta-lactamase,TEM-130 is an extended-spectrum beta-lactamase found in Klebsiella pneumoniae.,1004,
3000995,ARO:3000995,TEM-131,TEM beta-lactamase,TEM-131 is an extended-spectrum beta-lactamase found in Salmonella enterica.,1004,
3000996,ARO:3000996,TEM-132,TEM beta-lactamase,TEM-132 is an extended-spectrum beta-lactamase found in E. coli and Klebsiella pneumoniae.,1004,
3000997,ARO:3000997,TEM-133,TEM beta-lactamase,TEM-133 is an extended-spectrum beta-lactamase found in Klebsiella pneumoniae.,1004,
3000998,ARO:3000998,TEM-134,TEM beta-lactamase,TEM-134 is an extended-spectrum beta-lactamase found in Citrobacter koseri.,1004,
3000999,ARO:3000999,TEM-135,TEM beta-lactamase,TEM-135 is a broad-spectrum beta-lactamase found in Salmonella enterica.,1004,
3001000,ARO:3001000,TEM-136,TEM beta-lactamase,TEM-136 is an extended-spectrum beta-lactamase found in Klebsiella pneumoniae.,1004,
3001001,ARO:3001001,TEM-137,TEM beta-lactamase,TEM-137 is an extended-spectrum beta-lactamase found in Shigella sonnei.,1004,
3001002,ARO:3001002,TEM-138,TEM beta-lactamase,TEM-138 is an extended-spectrum beta-lactamase found in Salmonella enterica.,1004,
3001003,ARO:3001003,TEM-139,TEM beta-lactamase,TEM-139 is an extended-spectrum beta-lactamase found in Klebsiella pneumoniae.,1004,
3001004,ARO:3001004,TEM-141,TEM beta-lactamase,TEM-141 is a broad-spectrum beta-lactamase found in Enterobacter cloacae.,1004,
3001005,ARO:3001005,TEM-142,TEM beta-lactamase,TEM-142 is an beta-lactamase found in E. coli.,1004,
3001006,ARO:3001006,TEM-143,TEM beta-lactamase,TEM-143 is an extended-spectrum beta-lactamase found in E. coli.,1004,
3001007,ARO:3001007,TEM-144,TEM beta-lactamase,TEM-144 is an extended-spectrum beta-lactamase found in Salmonella enterica.,1004,
3001012,ARO:3001012,TEM-145,TEM beta-lactamase,TEM-145 is an inhibitor-resistant beta-lactamase found in E. coli.,1004,
3001013,ARO:3001013,TEM-146,TEM beta-lactamase,TEM-146 is a beta-lactamase found in E. coli.,1004,
3001014,ARO:3001014,TEM-147,TEM beta-lactamase,TEM-147 is an extended-spectrum beta-lactamase found in Pseudomonas aeruginosa.,1004,
3001015,ARO:3001015,TEM-148,TEM beta-lactamase,TEM-148 is a TEM beta-lactamase.,1004,
3001016,ARO:3001016,TEM-149,TEM beta-lactamase,TEM-149 is an extended-spectrum beta-lactamase found in Klebsiella aerogenes.,1004,
3000886,ARO:3000886,TEM-15,TEM beta-lactamase,TEM-15 is an extended-spectrum beta-lactamase that has been found in Haemophilus parainfluenzae.,1004,
3001017,ARO:3001017,TEM-150,TEM beta-lactamase,"TEM-150 is a beta-lactamase found in Enterobacter spp., E. coli, and Klebsiella pneumoniae.",1004,
3001018,ARO:3001018,TEM-151,TEM beta-lactamase,"TEM-151 is a CMT-type, inhibitor-resistant, extended-spectrum beta-lactamase found in E. coli.",1004,
3001019,ARO:3001019,TEM-152,TEM beta-lactamase,"TEM-152 is a CMT-type, inhibitor-resistant, extended-spectrum beta-lactamase found in E. coli.",1004,
3001369,ARO:3001369,TEM-153,TEM beta-lactamase,TEM-153 is a beta-lactamase found in Enterobacteriaceae.,1004,
3001020,ARO:3001020,TEM-154,TEM beta-lactamase,"TEM-154 is a CMT-type, inhibitor-resistant, extended-spectrum beta-lactamase.",1004,
3001021,ARO:3001021,TEM-155,TEM beta-lactamase,TEM-155 is an extended-spectrum beta-lactamase.,1004,
3001022,ARO:3001022,TEM-156,TEM beta-lactamase,TEM-156 is a TEM beta-lactamase.,1004,
3001023,ARO:3001023,TEM-157,TEM beta-lactamase,TEM-157 is an extended-spectrum beta-lactamase found in Enterobacter cloacae.,1004,
3001024,ARO:3001024,TEM-158,TEM beta-lactamase,"TEM-158 is an inhibitor-resistant, extended-spectrum beta-lactamase found in E. coli.",1004,
3001025,ARO:3001025,TEM-159,TEM beta-lactamase,TEM-159 is an inhibitor-resistant beta-lactamase found in Proteus mirabilis.,1004,
3000887,ARO:3000887,TEM-16,TEM beta-lactamase,TEM-16 is an extended-spectrum beta-lactamase found in Klebsiella pneumoniae.,1004,
3001026,ARO:3001026,TEM-160,TEM beta-lactamase,TEM-160 is an inhibitor-resistant beta-lactamase found in Proteus mirabilis.,1004,
3001028,ARO:3001028,TEM-162,TEM beta-lactamase,TEM-162 is a beta-lactamase found in Acinetobacter haemolyticus.,1004,
3001029,ARO:3001029,TEM-163,TEM beta-lactamase,TEM-163 is an inhibitor resistant beta-lactamase found in E. coli.,1004,
3001030,ARO:3001030,TEM-164,TEM beta-lactamase,TEM-164 is an extended-spectrum beta-lactamase found in Klebsiella pneumoniae.,1004,
3001032,ARO:3001032,TEM-166,TEM beta-lactamase,TEM-166 is a beta-lactamase found in E. coli.,1004,
3001033,ARO:3001033,TEM-167,TEM beta-lactamase,TEM-167 is an extended-spectrum beta-lactamase found in E. coli.,1004,
3001034,ARO:3001034,TEM-168,TEM beta-lactamase,TEM-168 is an extended-spectrum beta-lactamase.,1004,
3001035,ARO:3001035,TEM-169,TEM beta-lactamase,TEM-169 is an extended spectrum beta-lactamase.,1004,
3000888,ARO:3000888,TEM-17,TEM beta-lactamase,TEM-17 is an extended-spectrum beta-lactamase found in Capnocytophaga ochracea.,1004,
3001037,ARO:3001037,TEM-171,TEM beta-lactamase,TEM-171 is a beta-lactamase.,1004,
